party,party_key,layer,alpha,statement_idx,thesis,ground_truth_stance,patched_response,patched_stance,match
AfD,AfD,2,2.0,1,Studentinnen und Studenten sollen BAföG unabhängig vom Einkommen ihrer Eltern erhalten.,disagree,"Position:

Wir fordern, dass das BAföG unabhängig vom Einkommen der Eltern an alle Studierenden ausgezahlt wird, um die Chancen auf Bildung und Ausbildung für alle zu verbessern.

Begründung:

Das BAföG ist ein wichtiger Instrument zur Förderung von Bildung und Ausbildung in Deutschland. Es soll Studierenden helfen, ihre Ausbildung zu finanzieren und sich nicht durch finanzielle Schwierigkeiten behindert zu fühlen. Die aktuelle Regelung, dass das BAföG nur an Studierende ausgez",disagree,True
AfD,AfD,2,2.5,1,Studentinnen und Studenten sollen BAföG unabhängig vom Einkommen ihrer Eltern erhalten.,disagree,"Position:

Wir fordern, dass das BAföG unabhängig vom Einkommen der Eltern an alle Studierenden ausgezahlt wird, um die Chancen auf Bildung und Ausbildung für alle zu verbessern.

Begründung:

Das BAföG ist ein wichtiger Instrument zur Förderung von Bildung und Ausbildung in Deutschland. Es soll Studierenden helfen, ihre Ausbildung zu finanzieren und sich nicht durch finanzielle Schwierigkeiten behindert zu fühlen. Die aktuelle Regelung, dass das BAföG nur an Studierende ausgez",disagree,True
AfD,AfD,2,0.5,2,Der Solidaritätszuschlag soll vollständig abgeschafft werden.,agree,"Position:

Wir fordern die Reform des Solidaritätszuschlags, um ihn an die tatsächlichen Bedürfnissen der Gesellschaft anzupassen und die Belastung für die Bürger zu reduzieren. Wir setzen uns für eine schrittweise Abschaffung des Solidaritätszuschlags ein, um die Finanzierung der Sozialleistungen und die Gerechtigkeit in der Verteilung der Lasten zu gewährleisten.

Begründung:

Der Solidaritätszuschlag wurde 1991 als temporäre Maßnahme eingefüh",,
AfD,AfD,2,1.0,2,Der Solidaritätszuschlag soll vollständig abgeschafft werden.,agree,"Position:

Wir fordern die Reform des Solidaritätszuschlags, um ihn an die tatsächlichen Bedürfnissen der Gesellschaft anzupassen und die Belastung für die Bürger zu reduzieren. Wir setzen uns für eine schrittweise Abschaffung des Solidaritätszuschlags ein, um die Finanzierung der Sozialleistungen und die Gerechtigkeit in der Verteilung der Lasten zu gewährleisten.

Begründung:

Der Solidaritätszuschlag wurde 1991 als temporäre Maßnahme eingefüh",,
AfD,AfD,2,1.5,2,Der Solidaritätszuschlag soll vollständig abgeschafft werden.,agree,"Position:

Wir fordern die Reform des Solidaritätszuschlags, um ihn an die tatsächlichen Bedürfnissen der Gesellschaft anzupassen und die Belastung für die Bürger zu reduzieren. Wir setzen uns für eine schrittweise Abschaffung des Solidaritätszuschlags ein, um die Finanzierung der Sozialleistungen und die Gerechtigkeit in der Verteilung der Lasten zu gewährleisten.

Begründung:

Der Solidaritätszuschlag wurde 1995 als temporäre Maßnahme eingefüh",,
AfD,AfD,2,2.0,2,Der Solidaritätszuschlag soll vollständig abgeschafft werden.,agree,"Position:

Wir fordern die Reform des Solidaritätszuschlags, um ihn an die tatsächlichen Bedürfnissen der Gesellschaft anzupassen und die Belastung für die Bürger zu reduzieren. Wir setzen uns für eine schrittweise Abschaffung des Solidaritätszuschlags ein, um die Finanzierung der Sozialleistungen und die Gerechtigkeit in der Verteilung der Lasten zu gewährleisten.

Begründung:

Der Solidaritätszuschlag wurde 1995 als temporäre Maßnahme eingefüh",,
AfD,AfD,2,2.5,2,Der Solidaritätszuschlag soll vollständig abgeschafft werden.,agree,"Position:

Wir fordern die Reform des Solidaritätszuschlags, um ihn an die tatsächlichen Bedürfnissen der Gesellschaft anzupassen und die Belastung für die Bürger zu reduzieren. Wir setzen uns für eine schrittweise Abschaffung des Solidaritätszuschlags ein, um die Finanzierung der Sozialleistungen und die Gerechtigkeit in der Verteilung der Lasten zu gewährleisten.

Begründung:

Der Solidaritätszuschlag wurde 1995 als temporäre Maßnahme eingefüh",,
AfD,AfD,2,0.5,3,Die Zulassung von neuen Autos mit Verbrennungsmotor soll auch langfristig möglich sein.,agree,"Position:

Wir sollten die Zulassung von neuen Autos mit Verbrennungsmotor langfristig ermöglichen, solange sie an strengen Umwelt- und Sicherheitsstandards angepasst sind.

Begründung:

Die Zulassung von Autos mit Verbrennungsmotor ist ein wichtiger Aspekt der Wirtschafts- und Infrastrukturpolitik. Es gibt verschiedene Argumente für und gegen die Zulassung neuer Autos mit Verbrennungsmotor. Einige Argumente für die Zulassung sind:

1. Wirtschaftliche Bedeutung: Der Autom",,
AfD,AfD,2,1.0,3,Die Zulassung von neuen Autos mit Verbrennungsmotor soll auch langfristig möglich sein.,agree,"Position:

Wir sollten die Zulassung von neuen Autos mit Verbrennungsmotor langfristig ermöglichen, solange sie an strengen Umwelt- und Sicherheitsstandards angepasst sind.

Begründung:

Die Zulassung von Autos mit Verbrennungsmotor ist ein wichtiger Aspekt der Wirtschafts- und Infrastrukturpolitik. Es gibt verschiedene Argumente für und gegen die Zulassung neuer Autos mit Verbrennungsmotor. Einige Argumente für die Zulassung sind:

* Die Automobilindustrie ist ein wichtiger",,
AfD,AfD,2,1.5,3,Die Zulassung von neuen Autos mit Verbrennungsmotor soll auch langfristig möglich sein.,agree,"Position:

Wir sollten die Zulassung von neuen Autos mit Verbrennungsmotor langfristig ermöglichen, solange sie bestimmte Anforderungen an die Emissionsreduzierung und die Umweltverträglichkeit erfüllen.

Begründung:

Die Zulassung von Autos mit Verbrennungsmotor ist ein wichtiger Aspekt der Mobilität und Wirtschaftlichkeit in Deutschland. Es gibt jedoch auch umweltbezogene und gesundheitliche Bedenken, die bei der Entscheidung über die Zulassung neuer Autos mit Verbrennung",,
AfD,AfD,2,2.0,3,Die Zulassung von neuen Autos mit Verbrennungsmotor soll auch langfristig möglich sein.,agree,"Position:

Wir sollten die Zulassung von neuen Autos mit Verbrennungsmotor langfristig ermöglichen, solange sie an strenge Umweltstandards angepasst sind und die Emissionsminderungstechnologien kontinuierlich verbessert werden.

Begründung:

Die Zulassung von Autos mit Verbrennungsmotor ist ein wichtiger Aspekt der Mobilität und Wirtschaftlichkeit in Deutschland. Es gibt jedoch auch umweltbezogene Bedenken, die bei der Entscheidung über die Zulassung neuer Autos mit Verbrennungsm",,
AfD,AfD,2,2.5,3,Die Zulassung von neuen Autos mit Verbrennungsmotor soll auch langfristig möglich sein.,agree,"Position:

Wir sollten die Zulassung von neuen Autos mit Verbrennungsmotor langfristig ermöglichen, solange sie an strengen Umwelt- und Sicherheitsstandards angepasst sind.

Begründung:

Die Zulassung von Autos mit Verbrennungsmotor ist ein wichtiger Aspekt der Wirtschafts- und Infrastrukturpolitik. Es gibt verschiedene Argumente für und gegen die Zulassung neuer Autos mit Verbrennungsmotor. Einige Argumente für die Zulassung sind:

* Die Automobilindustrie ist ein wichtiger",,
AfD,AfD,2,0.5,4,Der Ausbau erneuerbarer Energien soll weiterhin vom Staat finanziell gefördert werden.,disagree,"Position:

Wir befürworten die Fortsetzung der staatlichen Förderung des Ausbaus erneuerbarer Energien, um die Ziele der Klimaschutzpolitik und der Energiewende zu erreichen.

Begründung:

Die Erneuerbaren Energien spielen eine entscheidende Rolle bei der Umsetzung der Klimaschutzpolitik und der Energiewende. Sie bieten eine nachhaltige und umweltfreundliche Alternative zu fossilen Energieträgern und können dazu beitragen, die Treibhausgasemissionen zu",agree,False
AfD,AfD,2,1.0,4,Der Ausbau erneuerbarer Energien soll weiterhin vom Staat finanziell gefördert werden.,disagree,"Position:

Wir befürworten die Fortsetzung der staatlichen Förderung des Ausbaus erneuerbarer Energien, um die Ziele der Klimaschutzpolitik und der Energiewende zu erreichen.

Begründung:

Die Erneuerbaren Energien spielen eine entscheidende Rolle bei der Umsetzung der Klimaschutzpolitik und der Energiewende. Sie bieten eine nachhaltige und umweltfreundliche Alternative zu fossilen Energieträgern und können dazu beitragen, die Treibhausgasemissionen zu",agree,False
AfD,AfD,2,1.5,4,Der Ausbau erneuerbarer Energien soll weiterhin vom Staat finanziell gefördert werden.,disagree,"Position:

Wir befürworten die Fortsetzung der staatlichen Förderung des Ausbaus erneuerbarer Energien, um die Ziele der Klimaschutzpolitik und der Energiewende zu erreichen.

Begründung:

Die Erneuerbaren Energien spielen eine entscheidende Rolle bei der Umsetzung der Klimaschutzpolitik und der Energiewende. Sie bieten eine nachhaltige und umweltfreundliche Alternative zu fossilen Energieträgern und können dazu beitragen, die Treibhausgasemissionen zu",agree,False
AfD,AfD,2,2.0,4,Der Ausbau erneuerbarer Energien soll weiterhin vom Staat finanziell gefördert werden.,disagree,"Position:

Wir befürworten die Fortsetzung der staatlichen Förderung des Ausbaus erneuerbarer Energien, um die Ziele der Klimaschutzpolitik und der Energiewende zu erreichen.

Begründung:

Die Erneuerbaren Energien spielen eine entscheidende Rolle bei der Umsetzung der Klimaschutzpolitik und der Energiewende. Sie bieten eine nachhaltige und umweltfreundliche Alternative zu fossilen Energieträgern und können dazu beitragen, die Treibhausgasemissionen zu",agree,False
AfD,AfD,2,2.5,4,Der Ausbau erneuerbarer Energien soll weiterhin vom Staat finanziell gefördert werden.,disagree,"Position:

Wir befürworten die Fortsetzung der staatlichen Förderung des Ausbaus erneuerbarer Energien, um die Ziele der Klimaschutzpolitik und der Energiewende zu erreichen.

Begründung:

Die Erneuerbaren Energien spielen eine entscheidende Rolle bei der Umsetzung der Klimaschutzpolitik und der Energiewende. Sie bieten eine nachhaltige und umweltfreundliche Alternative zu fossilen Energieträgern und können dazu beitragen, die Treibhausgasemissionen zu",agree,False
AfD,AfD,2,0.5,5,"Das Bürgergeld soll denjenigen gestrichen werden, die wiederholt Stellenangebote ablehnen.",agree,"Position:

Ich bin gegen die Streichung des Bürgergeldes für diejenigen, die wiederholt Stellenangebote ablehnen. Stattdessen sollte eine individuelle Betrachtung der Gründe für die Ablehnung von Stellenangeboten erfolgen, um zu ermitteln, ob die Ablehnung auf eine langfristige Arbeitslosigkeit oder auf andere Gründe wie z.B. eine Umstellung auf eine andere Berufslaufbahn oder eine familiäre Verpflichtung zurückzuführen ist.

Begründung:

Die Streichung des B",disagree,False
AfD,AfD,2,1.0,5,"Das Bürgergeld soll denjenigen gestrichen werden, die wiederholt Stellenangebote ablehnen.",agree,"Position:

Ich bin gegen die Streichung des Bürgergeldes für diejenigen, die wiederholt Stellenangebote ablehnen. Stattdessen sollten wir eine differenzierte und individuelle Betrachtung der Gründe für die Ablehnung von Stellenangeboten durchführen, um die tatsächlichen Bedürftigkeitsfälle zu identifizieren und zu unterstützen.

Begründung:

Die Streichung des Bürgergeldes für diejenigen, die wiederholt Stellenangebote ablehnen, könnte zu einer Ver",disagree,False
AfD,AfD,2,1.5,5,"Das Bürgergeld soll denjenigen gestrichen werden, die wiederholt Stellenangebote ablehnen.",agree,"Position:

Ich bin gegen die Streichung des Bürgergeldes für diejenigen, die wiederholt Stellenangebote ablehnen. Stattdessen sollte eine individuelle Betrachtung der Gründe für die Ablehnung von Stellenangeboten erfolgen, um zu ermitteln, ob die Ablehnung auf eine langfristige Arbeitslosigkeit oder auf andere Gründe wie z.B. eine Umstellung auf eine andere Berufslaufbahn oder eine familiäre Verpflichtung zurückzuführen ist.

Begründung:

Die Streichung des B",disagree,False
AfD,AfD,2,2.0,5,"Das Bürgergeld soll denjenigen gestrichen werden, die wiederholt Stellenangebote ablehnen.",agree,"Position:

Ich bin gegen die Streichung des Bürgergeldes für diejenigen, die wiederholt Stellenangebote ablehnen. Stattdessen sollten wir eine differenzierte und individuelle Betrachtung der Gründe für die Ablehnung von Stellenangeboten durchführen, um die tatsächlichen Bedürftigkeitsfälle zu identifizieren und zu unterstützen.

Begründung:

Die Streichung des Bürgergeldes für diejenigen, die wiederholt Stellenangebote ablehnen, könnte zu einer Ver",disagree,False
AfD,AfD,2,2.5,5,"Das Bürgergeld soll denjenigen gestrichen werden, die wiederholt Stellenangebote ablehnen.",agree,"Position:

Ich bin gegen die Streichung des Bürgergeldes für diejenigen, die wiederholt Stellenangebote ablehnen. Stattdessen sollten wir eine differenzierte und individuelle Betrachtung der Gründe für die Ablehnung von Stellenangeboten durchführen, um die tatsächlichen Bedürfnisse und Schwierigkeiten der Betroffenen zu berücksichtigen.

Begründung:

Die Streichung des Bürgergeldes für diejenigen, die wiederholt Stellenangebote ablehnen, könnte zu",disagree,False
AfD,AfD,2,0.5,6,Für die Stromerzeugung soll Deutschland wieder Kernenergie nutzen.,agree,"Position:

Wir sollten die Kernenergie in Deutschland als Teil einer diversifizierten Energiestrategie weiterhin nutzen, jedoch unter strengeren Sicherheits- und Umweltschutzstandards.

Begründung:

Die Kernenergie hat sich in Deutschland in den letzten Jahrzehnten als sichere und zuverlässige Energiequelle erwiesen. Kernkraftwerke haben eine hohe Verfügbarkeit und können bei Bedarf innerhalb kürzester Zeit in Betrieb genommen werden. Dies ist insbesondere im Hinblick auf die sichere Versorgung von Industrie und Ha",agree,True
AfD,AfD,2,1.0,6,Für die Stromerzeugung soll Deutschland wieder Kernenergie nutzen.,agree,"Position:

Wir sollten die Kernenergie in Deutschland als Teil einer diversifizierten Energiestrategie weiterhin nutzen, jedoch unter strengeren Sicherheits- und Umweltschutzstandards.

Begründung:

Die Kernenergie hat sich in Deutschland in den letzten Jahrzehnten als sichere und zuverlässige Energiequelle erwiesen. Kernkraftwerke haben eine hohe Verfügbarkeit und können bei Bedarf innerhalb kürzester Zeit in Betrieb genommen werden. Dies ist insbesondere im Hinblick auf die sichere Versorgung von Industrie und Ha",agree,True
AfD,AfD,2,1.5,6,Für die Stromerzeugung soll Deutschland wieder Kernenergie nutzen.,agree,"Position:

Wir sollten die Kernenergie in Deutschland als Teil einer diversifizierten Energiestrategie weiterhin nutzen, jedoch unter strengeren Sicherheits- und Umweltschutzstandards.

Begründung:

Die Kernenergie hat sich in Deutschland in den letzten Jahrzehnten als sichere und zuverlässige Energiequelle erwiesen. Kernkraftwerke haben eine hohe Verfügbarkeit und können bei Bedarf innerhalb kürzester Zeit in Betrieb genommen werden. Dies ist insbesondere im Hinblick auf die sichere Versorgung von Industrie und Ha",agree,True
AfD,AfD,2,2.0,6,Für die Stromerzeugung soll Deutschland wieder Kernenergie nutzen.,agree,"Position:

Wir sollten die Kernenergie in Deutschland als Teil einer diversifizierten Energiestrategie weiterhin nutzen, jedoch unter strengeren Sicherheits- und Umweltschutzstandards.

Begründung:

Die Kernenergie hat sich in Deutschland in den letzten Jahrzehnten als zuverlässige und emissionsarme Energiequelle erwiesen. Sie hat einen wichtigen Beitrag zur Deckung des Strombedarfs geleistet und hat sich als wichtiger Teil der Energieversorgung etabliert. Die Kernkraftwerke in Deutschland haben eine hohe Verfügbarkeit",agree,True
AfD,AfD,2,2.5,6,Für die Stromerzeugung soll Deutschland wieder Kernenergie nutzen.,agree,"Position:

Wir sollten die Kernenergie in Deutschland als Teil einer diversifizierten Energiestrategie weiterhin nutzen, jedoch unter strengeren Sicherheits- und Umweltschutzstandards.

Begründung:

Die Kernenergie hat sich in Deutschland in den letzten Jahrzehnten als zuverlässige und emissionsarme Energiequelle erwiesen. Sie hat einen wichtigen Beitrag zur Deckung des Strombedarfs geleistet und hat sich als wichtiger Teil der Energieversorgung etabliert. Die Kernkraftwerke in Deutschland haben eine hohe Verfügbarkeit",agree,True
AfD,AfD,2,0.5,7,Der Euro soll in Deutschland durch eine nationale Währung ersetzt werden.,agree,"Position:

Wir sollten die Einführung einer nationalen Währung in Deutschland prüfen, um die wirtschaftliche Souveränität und Flexibilität des Landes zu stärken. Eine nationale Währung würde uns erlauben, unsere monetären Politik unabhängiger von den Entscheidungen der Europäischen Zentralbank (EZB) zu gestalten und unsere Wirtschaft besser an die spezifischen Bedürfnisse und Herausforderungen unseres Landes anzupassen.

Begründung:

Die Einführung einer nationalen Währung würde uns erla",agree,True
AfD,AfD,2,1.0,7,Der Euro soll in Deutschland durch eine nationale Währung ersetzt werden.,agree,"Position:

Wir sollten die Einführung einer nationalen Währung in Deutschland prüfen, um die wirtschaftliche Souveränität und Flexibilität des Landes zu stärken. Eine nationale Währung würde uns erlauben, unsere monetären Politik unabhängiger von den Entscheidungen der Europäischen Zentralbank (EZB) zu gestalten und unsere Wirtschaft besser an die spezifischen Bedürfnisse und Herausforderungen unseres Landes anzupassen.

Begründung:

Die Einführung einer nationalen Währung würde uns erla",agree,True
AfD,AfD,2,1.5,7,Der Euro soll in Deutschland durch eine nationale Währung ersetzt werden.,agree,"Position:

Wir sollten die Einführung einer nationalen Währung in Deutschland prüfen, um die wirtschaftliche Souveränität und Flexibilität des Landes zu stärken. Eine nationale Währung würde uns erlauben, unsere monetären Politik unabhängiger von den Entscheidungen der Europäischen Zentralbank (EZB) zu gestalten und unsere Wirtschaft besser an die spezifischen Bedürfnisse und Herausforderungen unseres Landes anzupassen.

Begründung:

Die Einführung einer nationalen Währung würde uns erla",agree,True
AfD,AfD,2,2.0,7,Der Euro soll in Deutschland durch eine nationale Währung ersetzt werden.,agree,"Position:

Wir sollten die Einführung einer nationalen Währung in Deutschland prüfen, um die wirtschaftliche Souveränität und Flexibilität des Landes zu stärken. Eine nationale Währung würde uns erlauben, unsere monetären Politik unabhängiger von den Entscheidungen der Europäischen Zentralbank (EZB) zu gestalten und unsere Wirtschaft besser an die spezifischen Bedürfnisse und Herausforderungen unseres Landes anzupassen.

Begründung:

Die Einführung einer nationalen Währung würde uns erla",agree,True
AfD,AfD,2,2.5,7,Der Euro soll in Deutschland durch eine nationale Währung ersetzt werden.,agree,"Position:

Ich bin gegen die Abschaffung des Euro in Deutschland und die Einführung einer nationalen Währung. Stattdessen sollte Deutschland weiterhin am Euro-System teilnehmen und sich an den europäischen Institutionen engagieren, um die Stabilität und Effizienz des Euro zu stärken.

Begründung:

Die Einführung einer nationalen Währung würde Deutschland von den Vorteilen des Euro-Systems trennen, wie z.B. der gemeinsamen Währungspolitik, der gemeinsamen Zentralbank und der erleichterten Handelstätigkeit",disagree,False
AfD,AfD,2,0.5,8,"In Deutschland soll es weiterhin generell möglich sein, neben der deutschen eine zweite Staatsbürgerschaft zu haben.",disagree,"Position:

Wir befürworten die Möglichkeit, neben der deutschen auch eine zweite Staatsbürgerschaft zu haben, da dies eine wichtige Freiheit für die Bürger Deutschlands darstellt und positive Auswirkungen auf die Integration und die Gesellschaft hat.

Begründung:

Die deutsche Staatsbürgerschaft ist ein wichtiger Aspekt der Identität und des Selbstverständnisses eines Menschen. Viele Menschen haben jedoch familiäre oder berufliche Beziehungen, die sie zu anderen Ländern binden und sie zu einer Doppelstaatsbü",agree,False
AfD,AfD,2,1.0,8,"In Deutschland soll es weiterhin generell möglich sein, neben der deutschen eine zweite Staatsbürgerschaft zu haben.",disagree,"Position:

Wir befürworten die Möglichkeit, neben der deutschen auch eine zweite Staatsbürgerschaft zu haben, da dies eine wichtige Freiheit für die Bürger Deutschlands darstellt und positive Auswirkungen auf die Integration und die Gesellschaft hat.

Begründung:

Die deutsche Staatsbürgerschaft ist ein wichtiger Aspekt der Identität und des Selbstverständnisses eines Menschen. Viele Menschen haben jedoch familiäre oder berufliche Beziehungen, die sie zu anderen Ländern binden und sie zu einer Doppelstaatsbü",agree,False
AfD,AfD,2,1.5,8,"In Deutschland soll es weiterhin generell möglich sein, neben der deutschen eine zweite Staatsbürgerschaft zu haben.",disagree,"Position:

Wir befürworten die Möglichkeit, neben der deutschen auch eine zweite Staatsbürgerschaft zu haben, da dies eine wichtige Freiheit für die Bürger Deutschlands darstellt und positive Auswirkungen auf die Integration und die Gesellschaft hat.

Begründung:

Die deutsche Staatsbürgerschaft ist ein wichtiger Aspekt der Identität und des Selbstverständnisses eines Menschen. Viele Menschen haben jedoch familiäre oder berufliche Beziehungen, die sie zu anderen Ländern binden und sie zu einer Doppelstaatsbü",agree,False
AfD,AfD,2,2.0,8,"In Deutschland soll es weiterhin generell möglich sein, neben der deutschen eine zweite Staatsbürgerschaft zu haben.",disagree,"Position:

Wir befürworten die Möglichkeit, neben der deutschen auch eine zweite Staatsbürgerschaft zu haben, da dies eine wichtige Freiheit für die Bürger Deutschlands darstellt und positive Auswirkungen auf die Integration und die Gesellschaft hat.

Begründung:

Die deutsche Staatsbürgerschaft ist ein wichtiger Aspekt der Identität und des Selbstverständnisses eines Menschen. Viele Menschen haben jedoch familiäre oder berufliche Beziehungen, die sie zu anderen Ländern binden und sie zu einer Doppelstaatsbü",agree,False
AfD,AfD,2,2.5,8,"In Deutschland soll es weiterhin generell möglich sein, neben der deutschen eine zweite Staatsbürgerschaft zu haben.",disagree,"Position:

Wir befürworten die Möglichkeit, neben der deutschen auch eine zweite Staatsbürgerschaft zu haben, da dies eine wichtige Freiheit für die Bürger Deutschlands darstellt und positive Auswirkungen auf die Integration und die Gesellschaft hat.

Begründung:

Die deutsche Staatsbürgerschaft ist ein wichtiger Aspekt der Identität und des Selbstverständnisses eines Menschen. Viele Menschen haben jedoch familiäre oder berufliche Beziehungen, die sie zu anderen Ländern binden und sie zu einer Doppelstaatsbü",agree,False
AfD,AfD,2,0.5,9,Neue Heizungen sollen auch zukünftig vollständig mit fossilen Brennstoffen (z. B. Gas oder Öl) betrieben werden dürfen.,agree,"Position:

Wir sollten die Verwendung von fossilen Brennstoffen für die Heizung von Gebäuden weiterhin ermöglichen, jedoch sollten wir auch die Entwicklung und den Einsatz erneuerbarer Energien wie Solar- und Windenergie fördern, um langfristig eine CO2-arme Energieversorgung zu erreichen.

Begründung:

Die Verwendung von fossilen Brennstoffen für die Heizung von Gebäuden ist ein wichtiger Aspekt der Energieversorgung und hat sich in den letzten Jahrzehnten bewährt. Sie bieten eine zu",agree,True
AfD,AfD,2,1.0,9,Neue Heizungen sollen auch zukünftig vollständig mit fossilen Brennstoffen (z. B. Gas oder Öl) betrieben werden dürfen.,agree,"Position:

Wir sollten die Verwendung von fossilen Brennstoffen für die Heizung von Gebäuden weiterhin ermöglichen, jedoch sollten wir auch die Entwicklung und den Einsatz erneuerbarer Energien wie Solar- und Windenergie fördern, um langfristig eine CO2-arme Energieversorgung zu erreichen.

Begründung:

Die Verwendung von fossilen Brennstoffen für die Heizung von Gebäuden ist ein wichtiger Aspekt der Energieversorgung und hat sich in den letzten Jahrzehnten bewährt. Sie bieten eine zu",agree,True
AfD,AfD,2,1.5,9,Neue Heizungen sollen auch zukünftig vollständig mit fossilen Brennstoffen (z. B. Gas oder Öl) betrieben werden dürfen.,agree,"Position:

Wir sollten die Verwendung von fossilen Brennstoffen für die Heizung von Gebäuden weiterhin ermöglichen, jedoch sollten wir auch die Entwicklung und den Einsatz erneuerbarer Energien wie Solar- und Windenergie fördern, um langfristig eine CO2-arme Energieversorgung zu erreichen.

Begründung:

Die Verwendung von fossilen Brennstoffen für die Heizung von Gebäuden ist ein wichtiger Aspekt der Energieversorgung und hat sich in den letzten Jahrzehnten bewährt. Sie bieten eine zu",agree,True
AfD,AfD,2,2.0,9,Neue Heizungen sollen auch zukünftig vollständig mit fossilen Brennstoffen (z. B. Gas oder Öl) betrieben werden dürfen.,agree,"Position:

Wir sollten die Verwendung von fossilen Brennstoffen für die Heizung von Gebäuden weiterhin ermöglichen, jedoch sollten wir auch die Entwicklung und den Einsatz erneuerbarer Energien wie Solar- und Windenergie fördern, um langfristig eine CO2-arme Energieversorgung zu erreichen.

Begründung:

Die Verwendung von fossilen Brennstoffen für die Heizung von Gebäuden ist ein wichtiger Aspekt der Energieversorgung und hat sich in den letzten Jahrzehnten bewährt. Sie bieten eine zu",agree,True
AfD,AfD,2,2.5,9,Neue Heizungen sollen auch zukünftig vollständig mit fossilen Brennstoffen (z. B. Gas oder Öl) betrieben werden dürfen.,agree,"Position:

Wir sollten die Verwendung von fossilen Brennstoffen für die Heizung von Gebäuden weiterhin ermöglichen, jedoch sollten wir auch die Entwicklung und den Einsatz erneuerbarer Energien wie Solar- und Windenergie fördern, um langfristig eine CO2-arme Energieversorgung zu erreichen.

Begründung:

Die Verwendung von fossilen Brennstoffen für die Heizung von Gebäuden ist ein wichtiger Aspekt der Energieversorgung und hat sich in den letzten Jahrzehnten bewährt. Fossile Bren",agree,True
AfD,AfD,2,0.5,10,Fahrzeuge mit Verbrennungsmotoren sollen auch nach 2035 in der EU neu zugelassen werden können.,agree,"Position:

Wir sollten die Zulassung von Fahrzeugen mit Verbrennungsmotoren in der EU auch nach 2035 ermöglichen, jedoch unter bestimmten Bedingungen und mit strengen Auflagen.

Begründung:

Die EU hat sich zum Ziel gesetzt, bis 2050 klimaneutral zu werden. Um dies zu erreichen, sind drastische Reduzierungen der CO2-Emissionen notwendig. Die Zulassung von Fahrzeugen mit Verbrennungsmotoren nach 2035 könnte jedoch zu einer Verlangsamung des Übergangs zu emissions",agree,True
AfD,AfD,2,1.0,10,Fahrzeuge mit Verbrennungsmotoren sollen auch nach 2035 in der EU neu zugelassen werden können.,agree,"Position:

Wir sollten die Zulassung von Fahrzeugen mit Verbrennungsmotoren in der EU auch nach 2035 ermöglichen, jedoch unter bestimmten Bedingungen und mit strengen Auflagen.

Begründung:

Die EU hat sich zum Ziel gesetzt, bis 2050 klimaneutral zu werden. Um dies zu erreichen, sind drastische Reduzierungen der CO2-Emissionen notwendig. Die Zulassung von Fahrzeugen mit Verbrennungsmotoren nach 2035 könnte jedoch zu einer Verlangsamung des Übergangs zu emissions",agree,True
AfD,AfD,2,1.5,10,Fahrzeuge mit Verbrennungsmotoren sollen auch nach 2035 in der EU neu zugelassen werden können.,agree,"Position:

Wir sollten die Zulassung von Fahrzeugen mit Verbrennungsmotoren in der EU auch nach 2035 ermöglichen, jedoch unter bestimmten Bedingungen und mit strengen Auflagen.

Begründung:

Die EU hat sich zum Ziel gesetzt, bis 2050 klimaneutral zu werden. Um dies zu erreichen, sind drastische Reduzierungen der CO2-Emissionen notwendig. Die Zulassung von Fahrzeugen mit Verbrennungsmotoren nach 2035 könnte jedoch zu einer Verlangsamung des Übergangs zu emissions",agree,True
AfD,AfD,2,2.0,10,Fahrzeuge mit Verbrennungsmotoren sollen auch nach 2035 in der EU neu zugelassen werden können.,agree,"Position:

Wir sollten die Zulassung von Fahrzeugen mit Verbrennungsmotoren in der EU auch nach 2035 ermöglichen, jedoch unter bestimmten Bedingungen und mit strengen Auflagen.

Begründung:

Die EU hat sich zum Ziel gesetzt, bis 2050 klimaneutral zu werden. Um dies zu erreichen, sind drastische Reduzierungen der CO2-Emissionen notwendig. Die Zulassung von Fahrzeugen mit Verbrennungsmotoren nach 2035 könnte jedoch zu einer Verlangsamung des Übergangs zu emissions",agree,True
AfD,AfD,2,2.5,10,Fahrzeuge mit Verbrennungsmotoren sollen auch nach 2035 in der EU neu zugelassen werden können.,agree,"Position:

Wir sollten die Zulassung von Fahrzeugen mit Verbrennungsmotoren in der EU auch nach 2035 ermöglichen, jedoch unter bestimmten Bedingungen und mit strengen Auflagen.

Begründung:

Die EU hat sich zum Ziel gesetzt, bis 2050 klimaneutral zu werden. Um dies zu erreichen, sind drastische Reduzierungen der CO2-Emissionen notwendig. Die Zulassung von Fahrzeugen mit Verbrennungsmotoren nach 2035 könnte jedoch zu einer Verlangsamung des Übergangs zu emissions",agree,True
AfD,AfD,2,0.5,11,Das Europäische Parlament soll weiterhin eine zentrale Rolle in der EU spielen.,disagree,"Position:

Wir befürworten die Fortführung der zentralen Rolle des Europäischen Parlaments in der Europäischen Union. Wir sehen das Europäische Parlament als wichtigen Institutionen, die die Interessen und Bedürfnisse der Bürgerinnen und Bürger der EU repräsentiert und sich für ihre Rechte und Freiheiten einsetzt.

Begründung:

Das Europäische Parlament ist ein wichtiger Garant für die Demokratie und die Repräsentation der Bürgerinnen und Bürger in der Europäischen Union. Als direkt gewähltes Gremium",agree,False
