party,party_key,layer,alpha,statement_idx,thesis,ground_truth_stance,patched_response,patched_stance,match
CDU / CSU,CDU_CSU,5,0.5,13,Für die Stromerzeugung soll Deutschland wieder Kernenergie nutzen.,agree,"Position:

Wir sollten die Kernenergie in Deutschland als Teil einer diversifizierten Energiestrategie weiterhin nutzen, jedoch unter strengeren Sicherheits- und Umweltschutzstandards.

Begründung:

Die Kernenergie hat sich in Deutschland in den letzten Jahrzehnten als sichere und zuverlässige Energiequelle erwiesen. Kernkraftwerke haben eine hohe Verfügbarkeit und können bei Bedarf innerhalb kürzester Zeit in Betrieb genommen werden. Dies ist insbesondere im Hinblick auf die sichere Versorgung von Industrie und Ha",agree,True
CDU / CSU,CDU_CSU,5,1.0,13,Für die Stromerzeugung soll Deutschland wieder Kernenergie nutzen.,agree,"Position:

Wir sollten die Kernenergie in Deutschland als Teil einer diversifizierten Energiestrategie weiterhin nutzen, jedoch unter strengeren Sicherheits- und Umweltschutzstandards.

Begründung:

Die Kernenergie hat sich in Deutschland in den letzten Jahrzehnten als sichere und zuverlässige Energiequelle erwiesen. Kernkraftwerke haben eine hohe Verfügbarkeit und können bei Bedarf innerhalb kürzester Zeit in Betrieb genommen werden. Dies ist insbesondere im Hinblick auf die sichere Versorgung von Industrie und Ha",agree,True
CDU / CSU,CDU_CSU,5,1.5,13,Für die Stromerzeugung soll Deutschland wieder Kernenergie nutzen.,agree,"Position:

Wir sollten die Kernenergie in Deutschland als Teil einer diversifizierten Energiestrategie weiterhin nutzen, jedoch unter strengeren Sicherheits- und Umweltschutzstandards.

Begründung:

Die Kernenergie hat in Deutschland eine lange Tradition und war bis 2020 ein wichtiger Bestandteil des Energie-Mix. Trotz des Ende 2020 erreichten Atomausstiegs hat die Kernenergie immer noch eine wichtige Rolle in der deutschen Energiepolitik zu spielen. Einige Gründe sprechen für die Wiedereinstellung von Kern",agree,True
CDU / CSU,CDU_CSU,5,2.0,13,Für die Stromerzeugung soll Deutschland wieder Kernenergie nutzen.,agree,"Position:

Wir sollten die Kernenergie in Deutschland als Teil einer diversifizierten Energiestrategie weiterhin nutzen, jedoch unter strengeren Sicherheits- und Umweltschutzstandards.

Begründung:

Die Kernenergie hat in Deutschland eine lange Tradition und war bis 2020 ein wichtiger Bestandteil des Energie-Mix. Trotz des Ende 2020 erreichten Atomausstiegs hat die Kernenergie immer noch eine wichtige Rolle in der deutschen Energiepolitik zu spielen. Einige Gründe sprechen für die Wiedereinstellung von Kern",agree,True
CDU / CSU,CDU_CSU,5,2.5,13,Für die Stromerzeugung soll Deutschland wieder Kernenergie nutzen.,agree,"Position:

Wir sollten die Kernenergie in Deutschland als Teil einer diversifizierten Energiestrategie weiterhin nutzen, jedoch unter strengeren Sicherheits- und Umweltschutzstandards.

Begründung:

Die Kernenergie hat in Deutschland eine lange Tradition und war bis 2020 ein wichtiger Bestandteil des Energie-Mix. Trotz des Ende 2020 erreichten Atomausstiegs hat die Kernenergie immer noch eine wichtige Rolle in der deutschen Energiepolitik zu spielen. Einige Argumente sprechen für die Wiedereinstellung von Kern",agree,True
CDU / CSU,CDU_CSU,5,0.5,14,Aus Deutschland sollen weiterhin Rüstungsgüter nach Israel exportiert werden dürfen.,agree,"Position:

Wir sollten die Exporte von Rüstungsgütern nach Israel weiterhin gestatten, jedoch sollten wir auch sicherstellen, dass diese Exporte strikt an die Bedingungen des deutschen Rüstungsexportgesetzes und internationalen Abkommen gebunden sind. Es ist wichtig, dass wir unsere Verpflichtungen als Mitgliedstaat der Europäischen Union und unser Engagement für den Frieden und die Stabilität in der Region berücksichtigen.

Begründung:

Die Exporte von Rüstungsgütern nach Israel sind ein wichtiger Aspekt der deutschen Außenpolit",agree,True
CDU / CSU,CDU_CSU,5,1.0,14,Aus Deutschland sollen weiterhin Rüstungsgüter nach Israel exportiert werden dürfen.,agree,"Position:

Wir sollten die Exporte von Rüstungsgütern nach Israel weiterhin gestatten, jedoch sollten wir auch sicherstellen, dass diese Exporte strikt an die Bedingungen des deutschen Rüstungsexportgesetzes und der internationalen Menschenrechtskonventionen gebunden sind.

Begründung:

Die Bundesrepublik Deutschland hat sich als wichtiger Partner in der internationalen Politik etabliert und ist Teil einer Vielzahl von internationalen Organisationen und Abkommen. Als solcher hat Deutschland auch eine Verantwortung, sich an die Grundsätze der Menschenrechtskon",agree,True
CDU / CSU,CDU_CSU,5,1.5,14,Aus Deutschland sollen weiterhin Rüstungsgüter nach Israel exportiert werden dürfen.,agree,"Position:

Wir sollten die Exporte von Rüstungsgütern nach Israel weiterhin gestatten, jedoch sollten wir auch sicherstellen, dass diese Exporte strikt an die Bedingungen des deutschen Rüstungsexportgesetzes und der EU-Rüstungsexportregelungen gebunden sind. Es ist wichtig, dass wir unsere Verpflichtungen als Mitgliedstaat der EU und unser Engagement für den Frieden und die Stabilität in der Region berücksichtigen.

Begründung:

Die Exporte von Rüstungsgütern nach Israel sind ein wichtiger Aspekt der deutschen",agree,True
CDU / CSU,CDU_CSU,5,2.0,14,Aus Deutschland sollen weiterhin Rüstungsgüter nach Israel exportiert werden dürfen.,agree,"Position:

Wir sollten die Exporte von Rüstungsgütern nach Israel weiterhin gestatten, jedoch sollten wir auch sicherstellen, dass diese Exporte strikt an die Bedingungen des deutschen Rüstungsexportgesetzes und der EU-Rüstungsexportregelungen gebunden sind. Es ist wichtig, dass wir unsere Verpflichtungen als Mitgliedstaat der EU und unser Engagement für den Frieden und die Stabilität in der Region berücksichtigen.

Begründung:

Die Exporte von Rüstungsgütern nach Israel sind ein wichtiger Aspekt der deutschen",agree,True
CDU / CSU,CDU_CSU,5,2.5,14,Aus Deutschland sollen weiterhin Rüstungsgüter nach Israel exportiert werden dürfen.,agree,"Position:

Wir sollten die Exporte von Rüstungsgütern nach Israel weiterhin gestatten, jedoch sollten wir auch sicherstellen, dass diese Exporte strikt an die Bedingungen des deutschen Rüstungsexportgesetzes und der EU-Rüstungsexportregelungen gebunden sind. Es ist wichtig, dass wir unsere Verpflichtungen als Mitgliedstaat der EU und unser Engagement für den Frieden und die Stabilität in der Region berücksichtigen.

Begründung:

Die Exporte von Rüstungsgütern nach Israel sind ein wichtiger Aspekt der deutschen",agree,True
CDU / CSU,CDU_CSU,5,0.5,15,Der Bund soll Projekte gegen Rechtsextremismus verstärkt fördern.,agree,"Position:

Wir fordern die verstärkte Förderung von Projekten gegen Rechtsextremismus auf Bundesebene, um die Prävention und Bekämpfung von Rechtsextremismus in Deutschland zu stärken.

Begründung:

Rechtsextremismus ist ein gravierender Problem in Deutschland, das nicht nur die Demokratie und die Menschenrechte, sondern auch die Gesellschaft als Ganzes bedroht. Es ist daher notwendig, dass der Bund Maßnahmen ergreift, um den Rechtsextremismus zu bekämp",agree,True
CDU / CSU,CDU_CSU,5,1.0,15,Der Bund soll Projekte gegen Rechtsextremismus verstärkt fördern.,agree,"Position:

Wir fordern die verstärkte Förderung von Projekten gegen Rechtsextremismus auf Bundesebene, um die Prävention und Bekämpfung von Rechtsextremismus in Deutschland zu stärken.

Begründung:

Rechtsextremismus ist ein gravierender Problem in Deutschland, das nicht nur die Demokratie und die Menschenrechte, sondern auch die Gesellschaft als Ganzes bedroht. Es ist daher notwendig, dass der Bund Maßnahmen ergreift, um den Rechtsextremismus zu bekämp",agree,True
CDU / CSU,CDU_CSU,5,1.5,15,Der Bund soll Projekte gegen Rechtsextremismus verstärkt fördern.,agree,"Position:

Wir fordern die verstärkte Förderung von Projekten gegen Rechtsextremismus auf Bundesebene, um die Prävention und Bekämpfung von Rechtsextremismus in Deutschland zu stärken.

Begründung:

Rechtsextremismus ist ein gravierender Problem in Deutschland, das nicht nur die Demokratie und die Menschenrechte, sondern auch die Gesellschaft als Ganzes bedroht. Es ist daher notwendig, dass der Bund Maßnahmen ergreift, um den Rechtsextremismus zu bekämp",agree,True
CDU / CSU,CDU_CSU,5,2.0,15,Der Bund soll Projekte gegen Rechtsextremismus verstärkt fördern.,agree,"Position:

Wir fordern die verstärkte Förderung von Projekten gegen Rechtsextremismus auf Bundesebene, um die Prävention und Bekämpfung von Rechtsextremismus in Deutschland zu stärken.

Begründung:

Rechtsextremismus ist ein gravierender Problem in Deutschland, das nicht nur die Demokratie und die Menschenrechte, sondern auch die Gesellschaft als Ganzes bedroht. Es ist daher notwendig, dass der Bund Maßnahmen ergreift, um den Rechtsextremismus zu bekämp",agree,True
CDU / CSU,CDU_CSU,5,2.5,15,Der Bund soll Projekte gegen Rechtsextremismus verstärkt fördern.,agree,"Position:

Wir fordern die verstärkte Förderung von Projekten gegen Rechtsextremismus auf Bundesebene, um die Prävention und Bekämpfung von Rechtsextremismus in Deutschland zu stärken.

Begründung:

Rechtsextremismus ist ein gravierender Problem in Deutschland, das die Gesellschaft und die Demokratie bedroht. Es ist wichtig, dass der Staat Maßnahmen ergreift, um den Rechtsextremismus zu bekämpfen und die Menschen zu schützen. Die Förderung von Proj",agree,True
CDU / CSU,CDU_CSU,5,0.5,16,Die Ausbildungsförderung BAföG soll weiterhin abhängig vom Einkommen der Eltern gezahlt werden.,agree,"Position:

Die Ausbildungsförderung BAföG sollte nicht mehr abhängig vom Einkommen der Eltern gezahlt werden, sondern sollte ein bedarfsgerechtes und egalitäres System etabliert werden, das alle Studierenden unabhängig von ihrem familiären Hintergrund unterstützt.

Begründung:

Die aktuelle Ausbildungsförderung BAföG, die sich an das Einkommen der Eltern anlehnt, führt zu einer Ungerechtigkeit und Diskriminierung von Studierenden, die aus sozial schw",disagree,False
CDU / CSU,CDU_CSU,5,1.0,16,Die Ausbildungsförderung BAföG soll weiterhin abhängig vom Einkommen der Eltern gezahlt werden.,agree,"Position:

Die Ausbildungsförderung BAföG sollte nicht mehr abhängig vom Einkommen der Eltern gezahlt werden, sondern sollte ein bedarfsgerechtes und individuelles Finanzierungssystem etabliert werden, das die wirtschaftliche Situation des Studierenden selbst berücksichtigt.

Begründung:

Die derzeitige Ausbildungsförderung BAföG, die sich an das Einkommen der Eltern anlehnt, ist nicht mehr zeitgemäß und behindert die Chancengleichheit von Studierenden. Viele",disagree,False
CDU / CSU,CDU_CSU,5,1.5,16,Die Ausbildungsförderung BAföG soll weiterhin abhängig vom Einkommen der Eltern gezahlt werden.,agree,"Position:

Die Ausbildungsförderung BAföG sollte nicht mehr abhängig vom Einkommen der Eltern gezahlt werden, sondern sollte ein bedarfsgerechtes und individuelles Finanzierungssystem etabliert werden, das die wirtschaftliche Situation des Studierenden selbst berücksichtigt.

Begründung:

Die derzeitige Ausbildungsförderung BAföG, die sich an das Einkommen der Eltern anlehnt, kann zu einer Ungerechtigkeit führen. Studierende, die aus armen Familien kommen,",disagree,False
CDU / CSU,CDU_CSU,5,2.0,16,Die Ausbildungsförderung BAföG soll weiterhin abhängig vom Einkommen der Eltern gezahlt werden.,agree,"Position:

Die Ausbildungsförderung BAföG sollte nicht mehr abhängig vom Einkommen der Eltern gezahlt werden, sondern sollte auf eine bedarfsgerechte und individuelle Basis gestellt werden.

Begründung:

Die aktuelle Ausbildungsförderung BAföG, die sich an das Einkommen der Eltern anlehnt, ist nicht mehr zeitgemäß und behindert die Chancen junger Menschen, sich selbstständig zu entwickeln und ihre Ziele zu verfolgen. Die Ausbildung ist ein wichtiger Schritt in die Selbstständ",disagree,False
CDU / CSU,CDU_CSU,5,2.5,16,Die Ausbildungsförderung BAföG soll weiterhin abhängig vom Einkommen der Eltern gezahlt werden.,agree,"Position:

Die Ausbildungsförderung BAföG sollte nicht mehr abhängig vom Einkommen der Eltern gezahlt werden, sondern sollte auf eine bedarfsgerechte und individuelle Basis gestellt werden.

Begründung:

Die aktuelle Ausbildungsförderung BAföG, die sich an das Einkommen der Eltern anlehnt, ist nicht mehr zeitgemäß und behindert die Chancen junger Menschen, sich selbstständig zu entwickeln und ihre Ziele zu verfolgen. Die Ausbildung ist ein wichtiger Schritt in die Selbstständ",disagree,False
CDU / CSU,CDU_CSU,5,0.5,17,Die Schuldenbremse im Grundgesetz soll beibehalten werden.,agree,"Position:

Wir sollten die Schuldenbremse im Grundgesetz beibehalten, um die Finanzpolitik des Staates zu stabilisieren und die langfristige Finanzplanung zu sichern.

Begründung:

Die Schuldenbremse im Grundgesetz dient als wichtiger Instrument zur Begrenzung der Staatsverschuldung und zur Sicherung der Finanzstabilität des Staates. Durch die Begrenzung der Neuverschuldung auf 0,35% des Bruttoinlandsprodukts pro Jahr wird sichergestellt, dass die Staats",agree,True
CDU / CSU,CDU_CSU,5,1.0,17,Die Schuldenbremse im Grundgesetz soll beibehalten werden.,agree,"Position:

Wir sollten die Schuldenbremse im Grundgesetz beibehalten, um die Finanzpolitik des Staates zu stabilisieren und die langfristige Finanzplanung zu sichern.

Begründung:

Die Schuldenbremse im Grundgesetz dient als wichtiger Instrument zur Begrenzung der Staatsverschuldung und zur Sicherung der Finanzstabilität des Staates. Durch die Begrenzung der Neuverschuldung auf 0,35% des Bruttoinlandsprodukts pro Jahr wird sichergestellt, dass die Staats",agree,True
CDU / CSU,CDU_CSU,5,1.5,17,Die Schuldenbremse im Grundgesetz soll beibehalten werden.,agree,"Position:

Wir sollten die Schuldenbremse im Grundgesetz beibehalten, um die Finanzpolitik des Staates zu stabilisieren und die langfristige Finanzplanung zu sichern.

Begründung:

Die Schuldenbremse im Grundgesetz ist ein wichtiger Instrument, um die Staatsverschuldung zu begrenzen und die Finanzpolitik des Staates zu stabilisieren. Durch die Begrenzung der Staatsausgaben auf 0,35 Prozent des Bruttoinlandsprodukts (BIP) wird sichergestellt, dass die",agree,True
CDU / CSU,CDU_CSU,5,2.0,17,Die Schuldenbremse im Grundgesetz soll beibehalten werden.,agree,"Position:

Wir sollten die Schuldenbremse im Grundgesetz beibehalten, um die Finanzpolitik Deutschlands zu stabilisieren und die langfristige wirtschaftliche Entwicklung zu sichern.

Begründung:

Die Schuldenbremse im Grundgesetz ist ein wichtiger Instrument, um die Staatsverschuldung Deutschlands zu begrenzen und die Finanzpolitik zu stabilisieren. Durch die Begrenzung der Neuverschuldung auf 0,35% des Bruttoinlandsprodukts pro Jahr wird sichergestellt, dass die Staatsvers",agree,True
CDU / CSU,CDU_CSU,5,2.5,17,Die Schuldenbremse im Grundgesetz soll beibehalten werden.,agree,"Position:

Wir sollten die Schuldenbremse im Grundgesetz beibehalten, um die Finanzpolitik Deutschlands zu stabilisieren und die langfristige wirtschaftliche Entwicklung zu sichern.

Begründung:

Die Schuldenbremse im Grundgesetz ist ein wichtiger Instrument, um die Staatsverschuldung Deutschlands zu begrenzen und die Finanzpolitik zu stabilisieren. Durch die Begrenzung der Neuverschuldung auf 0,35% des Bruttoinlandsprodukts pro Jahr wird sichergestellt, dass die Staatsvers",agree,True
CDU / CSU,CDU_CSU,5,0.5,18,Schwangerschaftsabbrüche sollen in den ersten drei Monaten weiterhin nur nach Beratung straffrei sein.,agree,"Position:

Wir befürworten die Fortsetzung der strafrechtlichen Unschädlichmachung von Schwangerschaftsabbrüchen in den ersten drei Monaten nach Beratung. Dieser Schritt ist notwendig, um die Frauenrechte und -souveränität zu schützen und sicherzustellen, dass Frauen in einer schwierigen Lebenssituation die Möglichkeit haben, ihre Entscheidung über eine Schwangerschaft frei und unbeeinflusst zu treffen.

Begründung:

Die strafrechtliche Unschädlichmachung von Schwangerschaftsabbrü",agree,True
CDU / CSU,CDU_CSU,5,1.0,18,Schwangerschaftsabbrüche sollen in den ersten drei Monaten weiterhin nur nach Beratung straffrei sein.,agree,"Position:

Wir befürworten die Fortsetzung der derzeitigen Regelung, dass Schwangerschaftsabbrüche in den ersten drei Monaten nach Beratung straffrei sind. Wir sehen in dieser Regelung eine wichtige Garantie für die Frauenrechte und -souveränität, insbesondere für jene Frauen, die sich in einer schwierigen Lebenssituation befinden und eine Schwangerschaft nicht planen oder nicht weiterführen können.

Begründung:

Die Beratung von Schwangerschaftsabbrüchen in den ersten drei Monaten ist ein wichtiger Sch",agree,True
CDU / CSU,CDU_CSU,5,1.5,18,Schwangerschaftsabbrüche sollen in den ersten drei Monaten weiterhin nur nach Beratung straffrei sein.,agree,"Position:

Wir befürworten die Fortsetzung der derzeitigen Regelung, dass Schwangerschaftsabbrüche in den ersten drei Monaten nach Beratung straffrei sind. Wir sehen in dieser Regelung eine wichtige Garantie für die Frauenrechte und -souveränität, insbesondere für jene Frauen, die sich in einer schwierigen Lebenssituation befinden und eine Schwangerschaft nicht planen oder nicht weiterführen können.

Begründung:

Die Beratung von Schwangerschaftsabbrüchen in den ersten drei Monaten ist ein wichtiger Sch",agree,True
CDU / CSU,CDU_CSU,5,2.0,18,Schwangerschaftsabbrüche sollen in den ersten drei Monaten weiterhin nur nach Beratung straffrei sein.,agree,"Position:

Wir befürworten die Fortsetzung der derzeitigen Regelung, dass Schwangerschaftsabbrüche in den ersten drei Monaten nach Beratung straffrei sind. Wir sehen in dieser Regelung eine wichtige Garantie für die Frauenrechte und -souveränität, insbesondere für jene Frauen, die sich in einer schwierigen Lebenssituation befinden und eine Schwangerschaft nicht planen oder nicht weiterführen können.

Begründung:

Die Schwangerschaft ist ein komplexes und individuelles Ereignis, das von vielen Faktoren beein",agree,True
CDU / CSU,CDU_CSU,5,2.5,18,Schwangerschaftsabbrüche sollen in den ersten drei Monaten weiterhin nur nach Beratung straffrei sein.,agree,"Position:

Ich bin für die Fortsetzung der strafrechtlichen Unschädlichmachung von Schwangerschaftsabbrüchen in den ersten drei Monaten nach Beratung. Dieser Schritt ist notwendig, um die Frauenrechte und -souveränität zu schützen, die Freiheit zur Entscheidung über ihr eigenes Körper und Leben zu garantieren und die medizinische Versorgung von Frauen in Notfällen zu verbessern.

Begründung:

Die strafrechtliche Unschädlichmachung von Schwangerschaftsabbrüchen in den",agree,True
CDU / CSU,CDU_CSU,5,0.5,19,Die Grundsteuer soll weiterhin auf Mieterinnen und Mieter umgelegt werden dürfen.,agree,"Position:

Wir befürworten die Fortsetzung der Umlage der Grundsteuer auf Mieterinnen und Mieter, da dies eine faire und effiziente Lösung für die Finanzierung der kommunalen Leistungen darstellt.

Begründung:

Die Grundsteuer ist ein wichtiger Beitrag zur Finanzierung der kommunalen Leistungen, wie z.B. der Infrastruktur, der Bildung und der Sozialleistungen. Die Umlage auf Mieterinnen und Mieter ist eine faire Lösung, da sie die Lasten auf diejenigen verteilt, die",agree,True
CDU / CSU,CDU_CSU,5,1.0,19,Die Grundsteuer soll weiterhin auf Mieterinnen und Mieter umgelegt werden dürfen.,agree,"Position:

Wir befürworten die Fortsetzung der Umlage der Grundsteuer auf Mieterinnen und Mieter, da dies eine faire und effiziente Lösung für die Finanzierung der kommunalen Leistungen darstellt.

Begründung:

Die Grundsteuer ist eine wichtige Einnahmequelle für die Kommunen, die sie benötigen, um ihre kommunalen Leistungen und Dienstleistungen zu finanzieren. Die Umlage der Grundsteuer auf Mieterinnen und Mieter ist eine faire Lösung, da sie die Lasten auf diejen",agree,True
CDU / CSU,CDU_CSU,5,1.5,19,Die Grundsteuer soll weiterhin auf Mieterinnen und Mieter umgelegt werden dürfen.,agree,"Position:

Die Grundsteuer sollte auf Mieterinnen und Mieter umgelegt werden, da dies eine faire und effiziente Lösung für die Finanzierung der öffentlichen Leistungen ist. Die Grundsteuer ist eine direkte Abgabe, die direkt an die Kommunen und Bundesländer fließt, um die Finanzierung von Infrastruktur, Bildung, Gesundheit und Sozialleistungen zu sichern. Durch die Umlegung auf Mieterinnen und Mieter wird die Last auf diejenigen verteilt, die die Immobilien nutzen und somit",agree,True
CDU / CSU,CDU_CSU,5,2.0,19,Die Grundsteuer soll weiterhin auf Mieterinnen und Mieter umgelegt werden dürfen.,agree,"Position:

Die Grundsteuer sollte auf Mieterinnen und Mieter umgelegt werden, da dies eine faire und effiziente Lösung für die Finanzierung der öffentlichen Leistungen ist. Die Grundsteuer ist eine direkte Abgabe, die direkt an die Kommunen und Bundesländer fließt, um die Finanzierung von Infrastruktur, Bildung, Gesundheit und Sozialleistungen zu sichern. Durch die Umlegung auf Mieterinnen und Mieter wird die Last auf diejenigen verteilt, die die Immobilien nutzen und somit",agree,True
CDU / CSU,CDU_CSU,5,2.5,19,Die Grundsteuer soll weiterhin auf Mieterinnen und Mieter umgelegt werden dürfen.,agree,"Position:

Die Grundsteuer sollte auf Mieterinnen und Mieter umgelegt werden, da dies eine faire und effiziente Lösung für die Finanzierung der öffentlichen Leistungen ist. Die Grundsteuer ist ein wichtiger Beitrag zur Finanzierung von Infrastruktur, Bildung, Gesundheit und Sozialleistungen, die von der Gesellschaft als Ganzes genutzt werden. Durch die Umlegung auf Mieterinnen und Mieter wird die Last auf diejenigen verteilt, die von den öffentlichen Leistungen profitieren, was eine faire Verteil",agree,True
CDU / CSU,CDU_CSU,5,0.5,20,Die Ukraine soll Mitglied der EU werden.,agree,"Position:

Die Ukraine sollte ein Beitritt zur Europäischen Union (EU) anstreben, um langfristig eine stabile und prosperierende Zukunft zu sichern. Ein EU-Beitritt würde die Ukraine helfen, ihre politische und wirtschaftliche Stabilität zu festigen, ihre wirtschaftliche Entwicklung zu fördern und ihre Beziehungen zu den europäischen Ländern zu intensivieren.

Begründung:

Die Ukraine ist ein wichtiger Partner für die EU und ein wichtiger Akteur in der Region. Ein EU-Beitritt würde die Ukraine helfen, ihre",agree,True
CDU / CSU,CDU_CSU,5,1.0,20,Die Ukraine soll Mitglied der EU werden.,agree,"Position:

Die Ukraine sollte ein Beitrittsgesuch an die Europäische Union (EU) stellen und Mitglied werden, um langfristig Frieden, Stabilität und wirtschaftliche Entwicklung in der Region zu sichern.

Begründung:

Der Beitritt der Ukraine zur EU würde eine bedeutende Stabilisierung der Region bewirken, indem sie die Ukraine an die westliche Demokratie und den europäischen Wertekanon anbindet. Dies würde dazu beitragen, die politische und wirtschaftliche Abhängigkeit von Russland zu reduzieren und die Ukraine zu st",agree,True
CDU / CSU,CDU_CSU,5,1.5,20,Die Ukraine soll Mitglied der EU werden.,agree,"Position:

Die Ukraine sollte ein Beitrittsgesuch an die Europäische Union (EU) stellen und von der EU angenommen werden. Ein EU-Beitritt der Ukraine würde langfristig zu einer Stabilisierung der Region und einer Verbesserung der wirtschaftlichen und politischen Verhältnisse in der Ukraine führen.

Begründung:

Die Ukraine ist ein wichtiger Partner der EU und hat sich in den letzten Jahren bemüht, die politischen und wirtschaftlichen Verhältnisse in dem Land zu stabilisieren. Ein EU-Beitritt würde die Ukraine",agree,True
CDU / CSU,CDU_CSU,5,2.0,20,Die Ukraine soll Mitglied der EU werden.,agree,"Position:

Die Ukraine sollte ein Beitrittsgesuch an die Europäische Union (EU) stellen und von der EU angenommen werden. Ein EU-Beitritt der Ukraine würde langfristig zu einer Stabilisierung der Region und einer Verbesserung der wirtschaftlichen und politischen Verhältnisse in der Ukraine führen.

Begründung:

Die Ukraine ist ein wichtiger Partner der EU und hat sich in den letzten Jahren bemüht, die politischen und wirtschaftlichen Verhältnisse in dem Land zu stabilisieren. Ein EU-Beitritt würde die Ukraine",agree,True
CDU / CSU,CDU_CSU,5,2.5,20,Die Ukraine soll Mitglied der EU werden.,agree,"Position:

Die Ukraine sollte ein Beitrittsgesuch an die Europäische Union (EU) stellen und die EU sollte dieses Gesuch positiv bescheiden. Ein EU-Beitritt der Ukraine würde langfristig zu einer Stabilisierung der Region und einer Verbesserung der wirtschaftlichen und politischen Verhältnisse in der Ukraine führen.

Begründung:

Die Ukraine ist ein wichtiger Partner der EU und hat sich in den letzten Jahren auf dem Weg zu einer Demokratie und Marktwirtschaft entwickelt. Ein EU-Beitritt würde die Ukraine an die europäischen W",agree,True
CDU / CSU,CDU_CSU,5,0.5,21,"Die Jagd auf Wölfe soll in Regionen erlaubt sein, in denen der Bestand dadurch nicht gefährdet ist.",agree,"Position:

Wir sollten die Jagd auf Wölfe in Regionen erlauben, in denen der Bestand nicht gefährdet ist, um die Ökologie und die Landwirtschaft zu schützen.

Begründung:

Die Wölfe sind ein wichtiger Teil der natürlichen Ökologie und spielen eine wichtige Rolle in der Landschaft. Ihre Präsenz kann jedoch auch Konflikte mit der Landwirtschaft und der Bevölkerung auslösen. In Regionen, in denen der Bestand der Wölfe nicht gefährdet ist, kann die Jag",agree,True
CDU / CSU,CDU_CSU,5,1.0,21,"Die Jagd auf Wölfe soll in Regionen erlaubt sein, in denen der Bestand dadurch nicht gefährdet ist.",agree,"Position:

Wir sollten die Jagd auf Wölfe in Regionen erlauben, in denen der Bestand nicht gefährdet ist, um die Ökologie und die Landwirtschaft zu schützen.

Begründung:

Die Wölfe sind ein wichtiger Teil der natürlichen Ökologie und spielen eine entscheidende Rolle in der Stabilität von Ökosystemen. Ihre Präsenz kann dazu beitragen, die Populationen von Beutetieren wie Hirschen und Rehen zu regulieren, was wiederum die Gesundheit und Vielfalt der Wä",agree,True
CDU / CSU,CDU_CSU,5,1.5,21,"Die Jagd auf Wölfe soll in Regionen erlaubt sein, in denen der Bestand dadurch nicht gefährdet ist.",agree,"Position:

Wir sollten die Jagd auf Wölfe in Regionen erlauben, in denen der Bestand nicht gefährdet ist, um die Ökologie und die Landwirtschaft zu schützen.

Begründung:

Die Wölfe sind ein wichtiger Teil der natürlichen Ökologie und spielen eine entscheidende Rolle in der Stabilität von Ökosystemen. Ihre Präsenz kann dazu beitragen, die Populationen von Beutetieren wie Hirschen und Rehen zu regulieren, was wiederum die Gesundheit und Vielfalt der Wä",agree,True
CDU / CSU,CDU_CSU,5,2.0,21,"Die Jagd auf Wölfe soll in Regionen erlaubt sein, in denen der Bestand dadurch nicht gefährdet ist.",agree,"Position:

Wir sollten die Jagd auf Wölfe in Regionen erlauben, in denen der Bestand nicht gefährdet ist, um die Ökologie und die Landwirtschaft zu schützen.

Begründung:

Die Wölfe sind ein wichtiger Teil der natürlichen Ökologie und spielen eine entscheidende Rolle in der Stabilität von Ökosystemen. Ihre Präsenz kann dazu beitragen, die Populationen von Beutetieren wie Hirschen und Rehen zu regulieren, was wiederum die Gesundheit und Vielfalt der Wä",agree,True
CDU / CSU,CDU_CSU,5,2.5,21,"Die Jagd auf Wölfe soll in Regionen erlaubt sein, in denen der Bestand dadurch nicht gefährdet ist.",agree,"Position:

Wir sollten die Jagd auf Wölfe in Regionen erlauben, in denen der Bestand nicht gefährdet ist, um die Ökologie und die Landwirtschaft zu schützen.

Begründung:

Die Wölfe sind ein wichtiger Teil der natürlichen Ökologie und spielen eine entscheidende Rolle in der Stabilität von Ökosystemen. Ihre Präsenz kann dazu beitragen, die Populationen von Beutetieren wie Hirschen und Rehen zu regulieren, was wiederum die Gesundheit und Vielfalt der Wä",agree,True
CDU / CSU,CDU_CSU,5,0.5,22,Mehr außenpolitische Entscheidungen der EU sollen mit Mehrheit statt einstimmig getroffen werden.,agree,"Position:

Wir befürworten die Änderung der EU-Entscheidungsfindung in außenpolitischen Fragen hin zu einer Mehrheitsentscheidung. Wir argumentieren, dass dies zu einer besseren Repräsentation der Vielfalt der EU-Mitgliedstaaten und -Bürger führen wird und die EU in der Lage sein wird, effektiver und flexibler auf die komplexen Herausforderungen der internationalen Politik zu reagieren.

Begründung:

Die derzeitige einstimmige Entscheidungsfindung in außenpolitischen Fragen kann",agree,True
CDU / CSU,CDU_CSU,5,1.0,22,Mehr außenpolitische Entscheidungen der EU sollen mit Mehrheit statt einstimmig getroffen werden.,agree,"Position:

Wir befürworten die Änderung der EU-Entscheidungsfindung in außenpolitischen Fragen hin zu einer Mehrheitsentscheidung. Wir argumentieren, dass dies zu einer besseren Repräsentation der Vielfalt der EU-Mitgliedstaaten und -Bürger führen wird und die EU in der Lage sein wird, effektiver und flexibler auf die komplexen Herausforderungen der globalen Politik zu reagieren.

Begründung:

Die derzeitige einstimmige Entscheidungsfindung in außenpolitischen Fragen kann",agree,True
